term,coef,std_err,z_value,p_value
const,-2.551736200029332,0.005859268460725422,-435.5042301156837,0.0
stdev_100,-0.09089987375760822,0.027174073321918863,-3.3450956240810434,0.0008225420609691095
stdev_500,0.017390486773218437,0.010839481883247539,1.6043651311503644,0.10863359226056846
log1p(amplitude_80ms_w0),-0.10841368303327044,0.018362882923103948,-5.903957645826174,3.5488330735783993e-09
ret_vwap_80ms_w0,0.005972330319187198,0.01059565698637428,0.5636583297163592,0.5729866816572067
log1p(amplitude_80ms_w1),0.03385876303004366,0.015389236421804765,2.200158740954146,0.02779563445199209
ret_vwap_80ms_w1,0.04534074490195034,0.012526939133354897,3.6194591846641653,0.0002952193693965874
log1p(amplitude_80ms_w2),0.014519233388922193,0.013981286878363188,1.0384761799996756,0.299048419303807
ret_vwap_80ms_w2,0.009150313422295109,0.010132976862322009,0.9030232227529512,0.36651356997961226
amplitude_1s_w0,-0.04155764184889742,0.016954675653123717,-2.451102144277285,0.014241953210369996
ret_vwap_1s_w0,0.008470888123994923,0.014320693110404861,0.5915138365642585,0.5541761870059949
log1p(amplitude_1s_w1),-0.000954539541676278,0.013977194239741359,-0.06829264338061751,0.9455526801902675
ret_vwap_1s_w1,0.002432704597946943,0.023755038647386765,0.10240794107125392,0.9184328807499312
log1p(amplitude_1s_w2),-0.03781666750775653,0.013895394890674371,-2.721525210711101,0.006498142837354847
ret_vwap_1s_w2,0.058886684215364124,0.029582972107382078,1.9905601101070454,0.04652926937734577
amplitude_5s_w0,0.03424897867879757,0.015368591106833713,2.2285047757935734,0.02584687322313219
ret_vwap_5s_w0,-0.015511627667056372,0.016951879284542583,-0.9150388229345467,0.36017124940291223
amplitude_5s_w1,-0.007564909626843629,0.014519361871262952,-0.5210221836137487,0.6023513178576361
ret_vwap_5s_w1,0.007808304032009264,0.026312315820041062,0.2967547244952869,0.7666537737471549
amplitude_5s_w2,-0.016499422405359364,0.015044539172575418,-1.09670507126174,0.27277033886829594
ret_vwap_5s_w2,0.0420212423192975,0.035703938779369324,1.1769357599161714,0.239221147680861
amplitude_30s_w0,-0.026949995106850692,0.014727184745079018,-1.8299488716508319,0.06725758454807244
ret_vwap_30s_w0,0.019317253598182607,0.017380752088331963,1.1114164392892214,0.26638913945083253
amplitude_30s_w1,0.006177321519714621,0.013341633415290781,0.4630108868554897,0.6433565635614424
ret_vwap_30s_w1,0.062304880706200896,0.02483945901415349,2.508302643415046,0.012131271429240576
amplitude_30s_w2,0.014111020504415423,0.013188744245046785,1.0699290426922192,0.2846512492185612
ret_vwap_30s_w2,-0.059415357382271924,0.03267993740931919,-1.8180988732655503,0.06904902219171037
