feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.00026270679843866997,0.00015379314657306236,1.09499796963064e-06,4.320004518376663e-05,0.00022890778200235218,0.0006840337882749736,0.0010714272502809763,0.0,0.0,2.9882504748918706,1.9882504748918706,False
stdev_500,0.00025720081943212417,0.00013442025298573916,2.7972091629635543e-05,5.079069713247009e-05,0.0002381409431109205,0.0006272615084890278,0.0006822945433668792,0.0,0.0,2.6339927116055137,1.6339927116055137,False
amplitude_80ms_w0,0.2619260299487334,0.32794107375160186,0.0,0.0,0.18693386763334274,1.317951775789261,23.784238815307617,0.15374675349598904,0.0,7.050363813016098,6.050363813016098,True
ret_vwap_80ms_w0,1.6334141536135872e-05,2.013421218874455e-05,-0.0008301481138914824,-4.6546460836793735e-08,1.118729369409266e-05,7.968721423821995e-05,0.0007051588036119938,0.0015288954849605302,0.07102966952828137,7.12301083865332,6.12301083865332,False
amplitude_80ms_w1,0.152558061115255,0.34655870142136463,0.0,0.0,0.0,1.3295528578758258,29.62908363342285,0.5749670551809726,0.0,1329552857875.8257,1329552857874.8257,True
ret_vwap_80ms_w1,2.6623123778756168e-05,3.6831670784707084e-05,-0.0018678393680602312,-2.6549384539720214e-08,1.3351259894989198e-05,0.00013551873547839967,0.001342782168649137,4.1580839549135756e-05,0.020406596640268164,10.150258218646512,9.150258218646512,False
amplitude_80ms_w2,0.09422416201929101,0.3004397105114262,0.0,0.0,0.0,1.2286671876907367,19.122159957885742,0.722412712222208,0.0,1228667187690.7368,1228667187689.7368,True
ret_vwap_80ms_w2,2.8248658710489218e-05,4.781875158557383e-05,-0.002028155606240034,-8.722237944311927e-06,7.108472175332281e-07,0.00017691875298623936,0.003011859953403473,2.5588208953314313e-05,0.021548470464809816,248.88435745754242,247.88435745754242,False
amplitude_1s_w0,0.92674736431335,1.036005475754006,0.0,0.0,0.6577031314373016,4.637973313331609,40.895484924316406,0.028470080986681336,0.0,7.051773196207967,6.051773196207967,False
ret_vwap_1s_w0,4.959226540578797e-05,5.9071177433335186e-05,-0.0013034630101174116,-8.541189672541804e-05,3.951313556171954e-05,0.00023912974036647948,0.0013611081521958113,6.716904850245007e-05,0.056025383503281685,6.0519049416606965,5.0519049416606965,False
