term,coef,std_err,p_value
const,0.5297420524432467,0.0013987566452585995,0.0
q_near_norm,0.01844400618581342,0.0037451328597933654,8.537081516527193e-07
q_opp_norm,0.011745429623428139,0.003748529407167422,0.001731682687354343
imbalance,-0.3839964572506459,0.0029929382251017884,0.0
