feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.00025237728289219207,0.00014697503440708258,1.1585288120841142e-05,3.923082840628922e-05,0.00022176349011715502,0.0006632631993852556,0.0011633819667622447,0.0,0.0,2.9908584097177653,1.9908584097177653,False
stdev_500,0.00024752372395275894,0.00012677921017986807,2.1629113689414226e-05,4.863710099016316e-05,0.00022415805142372847,0.0005984324961900711,0.0006836332031525671,0.0,0.0,2.669689945951785,1.6696899459517849,False
amplitude_80ms_w0,0.25080959367747185,0.33278746863929715,0.0,0.0,0.17280054092407227,1.301151995658877,23.784238815307617,0.17455517383261357,0.0,7.529791218828401,6.529791218828401,True
ret_vwap_80ms_w0,1.5148975848695051e-05,1.9958811039094968e-05,-0.0008297869353555143,-1.0421092338219748e-06,9.893094102153555e-06,7.625434693181888e-05,0.00102568743750453,0.002147609697026464,0.08276325781017405,7.70783600604988,6.70783600604988,False
amplitude_80ms_w1,0.14600211471484467,0.3394603544106551,0.0,0.0,0.0,1.2942558431625373,25.73453712463379,0.576281959074989,0.0,1294255843162.5374,1294255843161.5374,True
ret_vwap_80ms_w1,2.5181701283488252e-05,3.632553314231289e-05,-0.0018557427683845162,-1.0472961275809212e-06,1.1407069905544631e-05,0.00013009781716391444,0.0016017727321013808,8.362966109916136e-05,0.025222705787507068,11.405016208472418,10.405016208472418,False
amplitude_80ms_w2,0.09168638783246763,0.3037214705747042,0.0,0.0,0.0,1.200798625946049,38.353363037109375,0.7160605746361274,0.0,1200798625946.049,1200798625945.049,True
ret_vwap_80ms_w2,2.7073322737950598e-05,4.623971640959558e-05,-0.002028418704867363,-2.692284964723512e-05,1.0401525969427894e-06,0.0001699871342862025,0.0020412085577845573,4.683261021553036e-05,0.026470460331106553,163.42518855966682,162.42518855966682,False
amplitude_1s_w0,0.8969966673575791,1.0373046257558858,0.0,0.0,0.6343013644218445,4.544073390960695,56.70151138305664,0.030036429080374794,0.0,7.1639029108861285,6.1639029108861285,False
ret_vwap_1s_w0,4.7055701702660545e-05,5.795121798175639e-05,-0.0013441905612125993,-8.876276755472644e-05,3.766895315493457e-05,0.00023153191781602822,0.0011215012054890394,0.00012377189842675883,0.05875150951538284,6.146491962856629,5.146491962856629,False
amplitude_1s_w1,0.49981934783037785,0.9800140539970001,0.0,0.0,0.011173758655786514,4.220443477630621,56.04735565185547,0.1673998200289693,0.0,377.71027705569736,376.71027705569736,True
ret_vwap_1s_w1,7.066359329261027e-05,0.00011834586076426511,-0.0027794528286904097,-0.00025952263735234737,5.550639616558328e-05,0.00042625952861271877,0.0033479940611869097,2.0071118663798725e-05,0.109993075464061,7.679466837319566,6.679466837319566,False
amplitude_1s_w2,0.47002829698032683,0.963592885468739,0.0,0.0,0.011136874556541443,4.1088923263549875,45.012691497802734,0.17454848345972562,0.0,368.94483326487284,367.94483326487284,True
ret_vwap_1s_w2,7.711259189674602e-05,0.00015517098024949363,-0.00405943114310503,-0.0003720561892259866,6.119511817814782e-05,0.0005342241795733573,0.003646237775683403,2.341630510776518e-05,0.14748927031448097,8.729849626536444,7.729849626536444,False
amplitude_5s_w0,2.160044004146498,2.256311327490531,0.0,0.010492014847695828,1.5586419105529785,9.966350250244167,95.23015594482422,0.0007627025092243516,0.0,6.394252703437368,5.394252703437368,False
ret_vwap_5s_w0,7.075982211624923e-05,0.00012246504556029072,-0.005562038626521826,-0.00026726507465355096,5.9173773479415104e-05,0.0004279714706353844,0.0024988476652652025,0.0,0.14501048715950182,7.232451903447795,6.232451903447795,False
amplitude_5s_w1,1.7156939613005329,2.2503406925022684,0.0,0.010327378287911415,1.0464695692062378,9.60189319610597,67.79019927978516,0.0036395628510355023,0.0,9.175511145908565,8.175511145908565,False
ret_vwap_5s_w1,9.157634733885878e-05,0.00026676247825416455,-0.007485359441488981,-0.0006768481153994799,8.085947047220543e-05,0.0008300222386606056,0.006184409372508526,0.0,0.24587454881797838,10.264997208285166,9.264997208285166,False
amplitude_5s_w2,1.6929217762087685,2.2536056765300607,0.0,0.01032034307718277,1.015519618988037,9.565501365661705,95.31971740722656,0.004191518614289968,0.0,9.41931715233006,8.41931715233006,False
ret_vwap_5s_w2,9.328462155046463e-05,0.0003588373777174747,-0.010350402444601059,-0.0009311486291699112,8.660050662001595e-05,0.0010710023669525987,0.0089929373934865,0.0,0.29549035415488883,12.367160525421895,11.367160525421895,False
amplitude_30s_w0,6.239226196141541,5.639587674188011,0.010327580384910107,0.06524739414453506,4.7474589347839355,25.10936676025394,217.63592529296875,0.0,0.0,5.28901189145235,4.28901189145235,False
ret_vwap_30s_w0,8.976013464989961e-05,0.00029650218947610367,-0.009185991249978542,-0.0007315436471253634,8.444019476883113e-05,0.0008920877543278051,0.008454343304038048,0.0,0.30071553538036444,10.56472876181825,9.56472876181825,False
amplitude_30s_w1,5.695294692152274,5.5332503775733155,0.01027144305408001,0.010500988587737084,4.233035087585449,24.25197845458986,219.27066040039062,0.0,0.0,5.729217441574137,4.729217441574137,False
ret_vwap_30s_w1,9.17363101276316e-05,0.0006621846058063796,-0.019384128972887993,-0.0017220737226307393,9.399079135619104e-05,0.0018889159569516834,0.018420927226543427,0.0,0.39352438808176976,20.096819376627828,19.096819376627828,False
amplitude_30s_w2,5.583225078306015,5.403358531065057,0.010250522755086422,0.010499356910586358,4.118834018707275,23.827400665283218,181.14784240722656,0.0,0.0,5.784986857217813,4.784986857217813,False
ret_vwap_30s_w2,8.987960814816941e-05,0.0008790894362843273,-0.02233213372528553,-0.0022910671308636666,9.155092266155407e-05,0.0024864775780588447,0.021517353132367134,0.0,0.4208612517018636,27.159503211681088,26.159503211681088,False
amplitude_300s_w0,22.172471124059633,16.823580675648774,0.010489040985703468,2.3259294033050537,17.9293155670166,74.00780364990234,293.12255859375,0.0,0.0,4.1277539777396575,3.1277539777396575,False
ret_vwap_300s_w0,9.111765305296749e-05,0.000843492502716261,-0.013201738707721233,-0.002168143494054675,9.522261825622991e-05,0.002354947971180086,0.01248879637569189,0.0,0.43411488039285867,24.730972685956516,23.730972685956516,False
amplitude_300s_w1,20.81432574134633,16.727698374035985,0.010485411621630192,1.6141857814788818,16.457763671875,73.58596557617189,295.0730285644531,0.0,0.0,4.471200768420585,3.4712007684205846,False
ret_vwap_300s_w1,4.3334485604688834e-05,0.0019454836765406321,-0.026661191135644913,-0.005568755362182856,7.349978113779798e-05,0.005496387369930744,0.02584453858435154,0.0,0.47632444294282744,74.78100321994256,73.78100321994256,False
amplitude_300s_w2,20.427442338623393,16.522189656337655,0.010490141808986664,1.583670325279236,16.11556053161621,72.00161193847657,294.8639831542969,0.0,0.0,4.467831683373387,3.4678316833733867,False
ret_vwap_300s_w2,1.0401737630857347e-05,0.0025641197079164526,-0.026858575642108917,-0.007348364982753992,5.104644151288085e-05,0.007148347068578007,0.02604236640036106,0.0,0.48695210027530883,140.03614858783493,139.03614858783493,False
max_size_80ms_w0,0.5713261057276657,1.3602670777709716,0.0,0.004000000189989805,0.14399999380111694,6.388999938964844,62.33100128173828,0.0009466877636425066,0.0,44.3680570416475,43.3680570416475,True
avg_size_80ms_w0,0.12227816169945722,0.36666287923928026,0.0,0.002749999985098839,0.0273333340883255,1.5520000457763672,15.0600004196167,0.0009466877636425066,0.0,56.78048791125159,55.78048791125159,True
same_count_80ms_w0,1.0220414334792949,7.434505985973642,0.0,0.0,0.0,8.0,938.0,0.6952334438359922,0.0,8000000000000.0,7999999999999.0,True
opp_count_80ms_w0,13.856267374062094,18.24322704817506,0.0,1.0,9.0,69.0,1529.0,0.003274937528643159,0.0,7.666666666666667,6.666666666666667,False
total_same_80ms_w0,0.1026445707193535,1.272453768214644,0.0,0.0,0.0,1.9202800130844395,253.47000122070312,0.6952334438359922,0.0,1920280013084.4395,1920280013083.4395,True
total_opp_80ms_w0,0.8923006053201102,3.257686797144424,0.0,0.003999999724328518,0.23999999463558197,10.042640075683607,552.7109985351562,0.003274937528643159,0.0,41.84433458397546,40.84433458397546,True
max_size_80ms_w1,0.35167198109803405,1.2626850212885192,0.0,0.0,0.017999999225139618,5.547559890747126,100.00599670410156,0.3490735506143435,0.0,308.19778497541,307.19778497541,True
avg_size_80ms_w1,0.06085462552403451,0.24744940869747292,0.0,0.0,0.00821052584797144,0.9097882604599081,20.0,0.3490735506143435,0.0,110.80755085676857,109.80755085676857,True
same_count_80ms_w1,0.8764756453700947,7.3819588944441,0.0,0.0,0.0,7.0,444.0,0.7310637358373169,0.0,7000000000000.0,6999999999999.0,True
opp_count_80ms_w1,8.129007115211566,18.95406355083888,0.0,0.0,1.0,69.0,1256.0,0.4341483322572984,0.0,69.0,68.0,True
total_same_80ms_w1,0.08718008139969252,1.2924293696293663,0.0,0.0,0.0,1.2589999437332153,264.5530090332031,0.7310637358373169,0.0,1258999943733.2153,1258999943732.2153,True
total_opp_80ms_w1,0.6009149387010789,3.1852557632375365,0.0,0.0,0.009999999776482582,9.347000122070312,502.739990234375,0.4341483322572984,0.0,934.700033099205,933.700033099205,True
max_size_80ms_w2,0.24787794095726481,1.1625338519038377,0.0,0.0,0.003000000026077032,4.544920082092327,143.73699951171875,0.44822153162706524,0.0,1514.9733475287728,1513.9733475287728,True
avg_size_80ms_w2,0.05258918917037885,0.23893876580824447,0.0,0.0,0.003000000026077032,0.8618690752983144,15.0,0.44822153162706524,0.0,287.289689268884,286.289689268884,True
same_count_80ms_w2,0.949440852085891,8.35159609561658,0.0,0.0,0.0,11.0,1122.0,0.7347768927901197,0.0,11000000000000.0,10999999999999.0,True
opp_count_80ms_w2,4.9947480572829726,15.834270797485896,0.0,0.0,0.0,62.0,1529.0,0.5613925342128944,0.0,62000000000000.0,61999999999999.0,True
total_same_80ms_w2,0.09653966557843456,1.6373302560766123,0.0,0.0,0.0,1.3476400327682634,423.9169921875,0.7347768927901197,0.0,1347640032768.2634,1347640032767.2634,True
total_opp_80ms_w2,0.39166054393674593,2.8297369228776743,0.0,0.0,0.0,7.050640144348159,552.7109985351562,0.5613925342128944,0.0,7050640144348.159,7050640144347.159,True
max_size_1s_w0,1.6728151452874431,3.256063230435888,0.0010000000474974513,0.028999999165534973,0.7570000290870667,12.64900016784668,304.0039978027344,0.0,0.0,16.709378707820168,15.709378707820168,False
avg_size_1s_w0,0.08815925581849038,0.15885136853538032,0.0010000000474974513,0.007450739704072475,0.04879166558384895,0.6402430963516238,10.437000274658203,0.0,0.0,13.121976646838583,12.121976646838583,False
same_count_1s_w0,14.330307054663692,44.06874667357043,0.0,0.0,3.0,205.0,1695.0,0.12478214473283668,0.0,68.33333333333333,67.33333333333333,True
opp_count_1s_w0,50.36419379334107,60.06471015318606,0.0,1.0,34.0,278.0,2612.0,0.00020071118663798727,0.0,8.176470588235293,7.1764705882352935,False
total_same_1s_w0,1.377622953944452,7.1191033079979995,0.0,0.0,0.07500000298023224,23.292279663085964,535.6799926757812,0.12478214473283668,0.0,310.56371650045287,309.56371650045287,True
total_opp_1s_w0,3.7499173010889573,10.176273814343636,0.0,0.03200000151991844,1.4859999418258667,36.63531921386737,1261.3480224609375,0.00020071118663798727,0.0,24.653647811623124,23.653647811623124,True
max_size_1s_w1,1.0864071496735943,2.979713142219845,0.0,0.0,0.2939999997615814,10.267000198364258,317.0920104980469,0.02428605358319646,0.0,34.921769410511075,33.921769410511075,True
avg_size_1s_w1,0.07684517310537956,0.13977646521197423,0.0,0.0,0.03866666555404663,0.6000000238418579,11.0,0.02428605358319646,0.0,15.517242442413433,14.517242442413433,False
same_count_1s_w1,17.000408112746165,48.00734881033021,0.0,0.0,3.0,217.0,2612.0,0.13183714294316193,0.0,72.33333333333333,71.33333333333333,True
opp_count_1s_w1,23.0006088239328,50.20727066966367,0.0,0.0,5.0,220.0,2410.0,0.08982494639338724,0.0,44.0,43.0,True
total_same_1s_w1,1.5253707234509453,7.830078453342193,0.0,0.0,0.08900000154972076,23.54028007507327,1261.3480224609375,0.13183714294316193,0.0,264.4975243278198,263.4975243278198,True
total_opp_1s_w1,1.8949804678851434,8.06054589902195,0.0,0.0,0.2370000034570694,24.934559936523844,588.4550170898438,0.08982494639338724,0.0,105.20911212155545,104.20911212155545,True
max_size_1s_w2,1.0452530134517446,3.236433195391684,0.0,0.0,0.2759999930858612,10.0,584.8170166015625,0.02653736405998588,0.0,36.23188496562421,35.23188496562421,True
