term,coef,std_err,z_value,p_value
const,-2.4338245848906457,0.006838184169225392,-355.91679379503194,0.0
stdev_100,-0.033050975776328484,0.031151132601600913,-1.0609879325745586,0.28869538533307193
stdev_500,-0.03194300992567348,0.013438198941117628,-2.3770305876284965,0.017452640821921855
log1p(amplitude_80ms_w0),-0.06415155622748739,0.021866554842746015,-2.933775196359702,0.003348666492958843
ret_vwap_80ms_w0,-0.001173276373820568,0.014649928940478198,-0.08008751295569563,0.936167654063169
log1p(amplitude_80ms_w1),0.016300506545407437,0.019415474442306672,0.8395626176349488,0.40115366644641337
ret_vwap_80ms_w1,0.010183090747181545,0.015392128073616874,0.6615778337133275,0.5082418173397922
log1p(amplitude_80ms_w2),0.04624309396390402,0.016474988093068688,2.8068666091090706,0.005002595218812542
ret_vwap_80ms_w2,0.004747376596717794,0.012666224180072495,0.37480598236897955,0.7078047647916962
amplitude_1s_w0,-0.03854141499974257,0.02160456527490985,-1.7839477216652022,0.07443216042751619
ret_vwap_1s_w0,0.03301922215774737,0.018111221114462586,1.8231361623308828,0.06828277076133232
log1p(amplitude_1s_w1),-0.01798565280139802,0.01627988350872532,-1.1047777333147673,0.269255911142687
ret_vwap_1s_w1,0.026136683412904597,0.02985125276682653,0.8755640380342795,0.3812670827081972
log1p(amplitude_1s_w2),-0.021407338317921226,0.016132507837379486,-1.3269690325716008,0.1845189267522659
ret_vwap_1s_w2,0.032983103005721576,0.036026228236174476,0.9155302850328014,0.3599133110638385
amplitude_5s_w0,0.004123797172783496,0.019148520983247354,0.21535852175691905,0.8294878060826036
ret_vwap_5s_w0,-0.0033681725518453355,0.020720229862969487,-0.16255478699417436,0.8708689881351719
amplitude_5s_w1,-0.02910525048398454,0.018280041132575846,-1.5921873628674548,0.11134261183603492
ret_vwap_5s_w1,-0.01919976586466492,0.032082844272724294,-0.5984433830571526,0.5495441258102169
amplitude_5s_w2,-0.01223366704043892,0.018761782878440946,-0.6520524792180894,0.5143673184106028
ret_vwap_5s_w2,0.08132453178470829,0.04313499217676031,1.8853494038309626,0.05938268021613883
amplitude_30s_w0,0.0021773906272532025,0.017806782124251245,0.12227872571584908,0.9026782799718152
ret_vwap_30s_w0,-0.024988034346915922,0.02093591326818648,-1.193548809016462,0.23265450862235582
