term,coef,std_err,z_value,p_value
const,-2.3271834019120505,0.00651980724020156,-356.9405223458885,0.0
stdev_100,-0.033712374511784236,0.026022982416468846,-1.2954846593774394,0.19515309000858017
stdev_500,-0.006369581677172512,0.01231643404129103,-0.5171611893360036,0.6050436420680879
log1p(amplitude_80ms_w0),-0.02118399199459166,0.02070832121313286,-1.0229700310596466,0.3063220157294759
ret_vwap_80ms_w0,0.0012458591526850616,0.01372115958856267,0.09079838658268743,0.9276527920776189
log1p(amplitude_80ms_w1),0.006190198498287214,0.017607090441943748,0.35157418647324457,0.7251576269742955
ret_vwap_80ms_w1,0.014689938192040782,0.014238896811393294,1.0316767082887057,0.30222359218570205
log1p(amplitude_80ms_w2),0.011726369167493662,0.016114460158060805,0.7276923367257746,0.46680194243441864
ret_vwap_80ms_w2,-0.0043869570653706155,0.012158766970420428,-0.36080608140966147,0.7182444163088412
amplitude_1s_w0,-0.006363843784579936,0.019726474840241377,-0.32260420760012826,0.7469950067758949
ret_vwap_1s_w0,0.03493814632018734,0.01747934654748994,1.9988245112746799,0.0456273447354815
log1p(amplitude_1s_w1),-0.051278239135428186,0.015141334578811871,-3.386639326178337,0.0007075433942699754
ret_vwap_1s_w1,0.045491766218108375,0.02949933726607337,1.5421284148789198,0.12304239122990135
log1p(amplitude_1s_w2),-0.03044873440049476,0.014929910688142749,-2.0394451806518155,0.04140561711810042
ret_vwap_1s_w2,0.04462412096408272,0.03566506825822908,1.25119965118212,0.2108616454693747
amplitude_5s_w0,0.029438566834495163,0.017926395441359533,1.6421910880407617,0.10055040903637258
ret_vwap_5s_w0,0.004161909086783215,0.019062509605006148,0.2183295470020498,0.8271723545317952
amplitude_5s_w1,-0.03081512541013816,0.017477195151210462,-1.7631619458116492,0.07787317993091167
ret_vwap_5s_w1,0.018037424426017117,0.031284961102611385,0.5765525604093372,0.5642417539613017
amplitude_5s_w2,-0.018662872083727303,0.018078936931088096,-1.0322991973955662,0.3019319769608595
ret_vwap_5s_w2,0.0440234313992095,0.041849894890856325,1.051936486675097,0.29282869044591997
amplitude_30s_w0,-0.019900965703634303,0.016646232694817666,-1.1955237000759882,0.23188248218007257
ret_vwap_30s_w0,-0.023623877558639213,0.019906469710530773,-1.1867437020307967,0.23532873130916776
amplitude_30s_w1,-0.037803275970025425,0.015544380954208088,-2.431957636742783,0.01501746365002512
ret_vwap_30s_w1,0.03474249242553324,0.028853290286355304,1.204108511740962,0.2285476404881157
amplitude_30s_w2,0.016473243540192025,0.014895778200557826,1.105900163012304,0.2687697342418165
ret_vwap_30s_w2,-0.03238056422373454,0.03856945217494279,-0.8395391274126276,0.40116684209177056
amplitude_300s_w0,0.025045529822533517,0.016899919288606347,1.481991090893482,0.13834266552642235
ret_vwap_300s_w0,0.022903349955101137,0.016923393648366276,1.3533544412536989,0.17594242462772303
amplitude_300s_w1,0.02122616066684748,0.01587953246809111,1.336699346123702,0.1813207954637689
ret_vwap_300s_w1,-0.02614005623143013,0.02776195132705222,-0.9415784907726692,0.34640848626314147
amplitude_300s_w2,-0.007827298242626547,0.015051447433919464,-0.5200362474765846,0.6030383113836403
ret_vwap_300s_w2,0.006218254975019735,0.03694810478569434,0.16829699415130314,0.8663496384568561
log1p(max_size_80ms_w0),0.04902070269519327,0.023659514506691078,2.0719234404125184,0.03827258157054292
log1p(avg_size_80ms_w0),0.016494244953962896,0.011458561440998973,1.4394690850935392,0.15001766290235058
log1p(same_count_80ms_w0),0.035421629950525835,0.01014605016647585,3.4911743357591987,0.0004809023446241003
opp_count_80ms_w0,0.01911020140200616,0.03210446477845853,0.5952505838013139,0.5516759824347824
log1p(total_same_80ms_w0),-0.02111185707305066,0.011785594880647276,-1.7913272335296135,0.0732407983600267
log1p(total_opp_80ms_w0),-0.10464605712730163,0.02597425564484027,-4.028837575104461,5.605332788937832e-05
log1p(max_size_80ms_w1),-0.006409940864754949,0.022714818145877166,-0.2821920397332514,0.7777962617683871
log1p(avg_size_80ms_w1),-0.013233951158789828,0.010185456091269045,-1.2992988276817516,0.193841396538459
log1p(same_count_80ms_w1),0.0015390944098660742,0.01094351859572605,0.14063981309148246,0.888154494511418
log1p(opp_count_80ms_w1),-0.04292130941014235,0.024639011920018484,-1.7420061141035459,0.08150737441001961
log1p(total_same_80ms_w1),0.0165068555548117,0.011564387127577546,1.4273869745719485,0.15346838320772194
log1p(total_opp_80ms_w1),0.032133203811175716,0.02290622365782989,1.40281542218295,0.16067188690290468
log1p(max_size_80ms_w2),-0.014102010943294479,0.022885373766567185,-0.6162019063851097,0.5377612703887031
log1p(avg_size_80ms_w2),0.01137189001142023,0.010001895751922498,1.136973459179916,0.2555493809801649
log1p(same_count_80ms_w2),0.0015305534461359206,0.012248073504034082,0.12496279073046145,0.9005530080706478
log1p(opp_count_80ms_w2),-0.03815827635624333,0.023125025887591622,-1.6500857790052559,0.09892539294182993
log1p(total_same_80ms_w2),0.008715031267935816,0.01277228164796369,0.682339421267403,0.4950243514908924
log1p(total_opp_80ms_w2),0.02870532455172316,0.021954924733152144,1.3074663156725765,0.19105438770023797
max_size_1s_w0,-0.003659909992643896,0.009020226224329216,-0.40574481189534284,0.6849301125138068
avg_size_1s_w0,-0.025953290564883918,0.009876164865564118,-2.6278713365121096,0.008592100697696508
log1p(same_count_1s_w0),-0.051695622369918294,0.01627606604816822,-3.176174280500437,0.0014923126832366766
opp_count_1s_w0,0.02037437256408979,0.02609920121901132,0.7806511928513958,0.43500767386353667
log1p(total_same_1s_w0),0.03081821574149383,0.014957127958748517,2.0604367246499398,0.03935680908971309
log1p(total_opp_1s_w0),0.013439834260996587,0.015322252198578126,0.8771448274584448,0.3804079789415078
log1p(max_size_1s_w1),-0.013371180694458142,0.01739489306772101,-0.7686842708605374,0.44208076467195057
avg_size_1s_w1,-0.0008966574254651463,0.008283285124616298,-0.10824901134942903,0.9137981679004628
log1p(same_count_1s_w1),0.022423771182222,0.01767811683878681,1.2684479566863676,0.2046380248903389
log1p(opp_count_1s_w1),-0.013756550524988639,0.018107816189660605,-0.7597023506812214,0.4474325233338139
log1p(total_same_1s_w1),0.03846648435487904,0.016695777741862705,2.3039648077267367,0.021224619178384467
log1p(total_opp_1s_w1),0.04177992915582384,0.017464230564168983,2.3923143365699087,0.016742496465495832
log1p(max_size_1s_w2),-0.03002772830944055,0.017532378559468088,-1.7127013432655174,0.08676749789782301
avg_size_1s_w2,0.007124616307639441,0.007851488233344335,0.9074224014476701,0.3641834676260398
log1p(same_count_1s_w2),0.011973628464383858,0.017916556745472722,0.6682996423076346,0.5039423416233544
