feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.00023637022401701025,0.0001294041413040125,1.1585288120841142e-05,4.105973494006321e-05,0.00020416834740899503,0.0005875062197446823,0.0011606120970100164,0.0,0.0,2.8775577958113923,1.8775577958113923,False
stdev_500,0.00022962415816657592,0.00010578838953672784,2.227646837127395e-05,4.9484342016512526e-05,0.0002094313531415537,0.00048233274719677866,0.0006019108113832772,0.0,0.0,2.3030589258083634,1.3030589258083634,False
amplitude_80ms_w0,0.2432264578007814,0.32407278644773563,0.0,0.0,0.16438203305006027,1.2648468935489638,22.544157028198242,0.19218092660575042,0.0,7.694556820353792,6.694556820353792,True
ret_vwap_80ms_w0,1.4553943372322426e-05,1.967345902177754e-05,-0.0005809992435388267,-1.7249176266886911e-06,9.025136023410596e-06,7.452770885720384e-05,0.0010256873210892081,0.0023814946809935958,0.09280460355314987,8.257793418723438,7.257793418723438,False
amplitude_80ms_w1,0.1379358653313068,0.3136206359976006,0.0,0.0,0.0,1.2476132190227491,15.95202350616455,0.5816306707039309,0.0,1247613219022.7493,1247613219021.7493,True
ret_vwap_80ms_w1,2.4233267064440942e-05,3.53745904758172e-05,-0.0012170060072094202,-3.6352428696773124e-06,9.834501270233886e-06,0.000125579622836085,0.0020423082169145346,7.03395053458024e-05,0.02924783622283555,12.76929245168509,11.76929245168509,False
amplitude_80ms_w2,0.08795633501370212,0.27850605641608495,0.0,0.0,0.0,1.1586899960040975,13.581583976745605,0.7144852488008789,0.0,1158689996004.0974,1158689996003.0974,True
ret_vwap_80ms_w2,2.6325154907458547e-05,4.4620148527353614e-05,-0.0006550180842168629,-3.381440783414291e-05,1.0392814147053286e-06,0.00016360406487365232,0.0020412125159054995,8.70870066186125e-05,0.03049050081727806,157.42037003523208,156.42037003523208,False
amplitude_1s_w0,0.853002654627604,0.9717074162355147,0.0,0.0,0.6088791191577911,4.306304993629452,56.70151138305664,0.029998124279857444,0.0,7.072512191887915,6.072512191887915,False
ret_vwap_1s_w0,4.498407814230771e-05,5.5348484408378616e-05,-0.000967524538282305,-8.391156399738974e-05,3.623180055001285e-05,0.00022090337515692223,0.001121613197028637,0.00013732951043704278,0.05900814598461909,6.096947206694752,5.096947206694752,False
amplitude_1s_w1,0.45794367149507414,0.904605261168211,0.0,0.0,0.011013567447662354,3.9114046502113298,56.04735565185547,0.15279415311235564,0.0,355.14420452761937,354.14420452761937,True
ret_vwap_1s_w1,6.796899396879754e-05,0.00011135700034391614,-0.0023771990090608597,-0.00024254355259472504,5.374489410314709e-05,0.00040638284874148643,0.0032034467440098524,2.0097001527372115e-05,0.10749216216940433,7.561329415991728,6.561329415991728,False
amplitude_1s_w2,0.43222771134860355,0.8981906436712892,0.0,0.0,0.010981619823724031,3.8390385437011663,56.871604919433594,0.15920509659958734,0.0,349.5876387386438,348.5876387386438,True
ret_vwap_1s_w2,7.445513782071879e-05,0.00014491459644121562,-0.003688948228955269,-0.0003472394373966381,5.985642928862944e-05,0.0005017943208804351,0.0036462375428527594,1.3398001018248077e-05,0.1444371499772234,8.383298617108753,7.383298617108753,False
amplitude_5s_w0,2.0244771103398707,2.0587493598790316,0.0,0.010495398985221982,1.4876030087471008,9.143582344055176,95.23015594482422,0.000700045553203462,0.0,6.146520469702563,5.146520469702563,False
ret_vwap_5s_w0,6.820844312681071e-05,0.00011395221638413336,-0.005562097765505314,-0.00024943433934822675,5.7583396483096294e-05,0.00039916218374855803,0.0021754764020442963,0.0,0.14146279375117232,6.931897180912779,5.931897180912779,False
amplitude_5s_w1,1.58976344300215,2.062021370656928,0.0,0.010333525016903877,0.9869242012500763,8.912113122940053,67.79019927978516,0.0027097457059406735,0.0,9.030190070981769,8.030190070981769,False
ret_vwap_5s_w1,8.847166769580143e-05,0.00024637763760095423,-0.005671370308846235,-0.0006310607580235228,7.993636245373636e-05,0.0007622608687961466,0.004880741238594055,0.0,0.24274498244861867,9.535846333229255,8.535846333229255,False
