feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.0002585611334932469,0.00014938162791071184,1.0835544799192576e-06,4.346347021055408e-05,0.0002273005375172943,0.0006656794575974345,0.0011678339214995503,0.0,0.0,2.9286312512427997,1.9286312512427997,False
stdev_500,0.00025374973390509804,0.0001277372011555994,2.7282983865006827e-05,5.0950813601957634e-05,0.00023158610565587878,0.0006007212214171886,0.0006831916398368776,0.0,0.0,2.593943275292256,1.593943275292256,False
amplitude_80ms_w0,0.25294242041174914,0.33294828068787774,0.0,0.0,0.175991453230381,1.3000885951518997,23.03932762145996,0.16405122883393658,0.0,7.387225750389271,6.387225750389271,True
ret_vwap_80ms_w0,1.5564525958709313e-05,2.004969227439943e-05,-0.000570242409594357,-1.1950110092584507e-07,1.0329147244192427e-05,7.751064826152287e-05,0.001029795384965837,0.0017970588979726138,0.07649522893517932,7.504070416374721,6.504070416374721,False
amplitude_80ms_w1,0.14604673524674447,0.3410865526690008,0.0,0.0,0.0,1.2955392861366248,29.62908363342285,0.5782385026196563,0.0,1295539286136.6248,1295539286135.6248,True
ret_vwap_80ms_w1,2.5512500881036736e-05,3.6421736627162583e-05,-0.000993629451841116,-4.531785506856067e-08,1.1667373200907605e-05,0.000132617101917276,0.002306669019162655,6.327672175959908e-05,0.023035890556582044,11.366491808709753,10.366491808709753,False
amplitude_80ms_w2,0.09101068848203779,0.29261899264031116,0.0,0.0,0.0,1.188072727918623,20.172834396362305,0.718276215545825,0.0,1188072727918.623,1188072727917.623,True
ret_vwap_80ms_w2,2.735851468902816e-05,4.659403559327984e-05,-0.0007479857886210084,-1.4408323177121928e-05,1.0418648912491335e-06,0.00017216107167769215,0.0030467866454273462,4.11298691437394e-05,0.024250803614366347,165.2431837599224,164.2431837599224,False
amplitude_1s_w0,0.901058530161582,1.0276268542384397,0.0,0.0,0.6362059712409973,4.5789500713348374,40.893699645996094,0.027857576754663493,0.0,7.197276162628649,6.197276162628649,False
ret_vwap_1s_w0,4.7957942786168194e-05,5.813248486777851e-05,-0.0009296388598158956,-8.563931842218154e-05,3.814636147581041e-05,0.00023477865557651925,0.001361167524009943,9.807891872737858e-05,0.05553481485231213,6.154680197360329,5.154680197360329,False
amplitude_1s_w1,0.5026518779733642,0.9795748101922042,0.0,0.0,0.01134570874273777,4.226702938079823,56.04735565185547,0.16608873927459566,0.0,372.5375852597377,371.5375852597377,True
ret_vwap_1s_w1,7.210396800190583e-05,0.00011867592188334315,-0.002523309551179409,-0.0002562476662569679,5.617754504783079e-05,0.0004312294119154103,0.003565646940842271,1.2655344351919815e-05,0.107481839580855,7.676188262556724,6.676188262556724,False
amplitude_1s_w2,0.4737534246493736,0.9633380046111842,0.0,0.0,0.011249479837715626,4.175056314468374,56.871604919433594,0.17465957123693335,0.0,371.1332768001281,370.1332768001281,True
ret_vwap_1s_w2,7.859354430938627e-05,0.0001556510585509083,-0.005714253056794405,-0.000366398181358818,6.219884744496085e-05,0.0005402569542638953,0.0036773334722965956,1.8983016527879723e-05,0.1466817687109266,8.685964072597379,7.685964072597379,False
amplitude_5s_w0,2.177896164494444,2.2377106991043947,0.0,0.0104965940117836,1.576610803604126,10.044686317443848,89.96125030517578,0.000889037940722367,0.0,6.371062721682317,5.371062721682317,False
ret_vwap_5s_w0,7.216757465974592e-05,0.00012305850197329656,-0.005657750181853771,-0.0002644846896873787,6.0060196119593456e-05,0.0004326535019208674,0.0025102924555540085,0.0,0.14557758991622163,7.2036644878640805,6.2036644878640805,False
amplitude_5s_w1,1.736943629663555,2.245384893654258,0.0,0.010324708940461278,1.063821256160736,9.740500574111927,67.79019927978516,0.004286997899212838,0.0,9.156143964696456,8.156143964696456,False
