feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.00025238728657683726,0.00014802712974117075,1.1585288120841142e-05,3.921436655218713e-05,0.00022021905169822276,0.0006638802005909383,0.00116249592974782,0.0,0.0,3.0146356342533287,2.0146356342533287,False
stdev_500,0.0002475364399503605,0.00012735069631534838,2.2274280127021484e-05,4.854503644310171e-05,0.00022495846496894956,0.0005979592679068446,0.0006833246443420649,0.0,0.0,2.6580874295589605,1.6580874295589605,False
amplitude_80ms_w0,0.25019202917855304,0.3503116944012982,0.0,0.0,0.16954217106103897,1.3097953617572764,37.485599517822266,0.1774351865976031,0.0,7.725484188153523,6.725484188153523,True
ret_vwap_80ms_w0,1.5010293284092166e-05,2.08483254546596e-05,-0.0008304226794280112,-1.397625575236815e-06,9.717922239360632e-06,7.614722417201843e-05,0.0026109658647328615,0.002185317584013689,0.08459732456111262,7.835751541990972,6.835751541990972,False
amplitude_80ms_w1,0.14576660590107837,0.3355457883908687,0.0,0.0,0.0,1.3009354352951046,17.525177001953125,0.5756073458505495,0.0,1300935435295.1045,1300935435294.1045,True
ret_vwap_80ms_w1,2.513649440258081e-05,3.7311681202227936e-05,-0.0018677348271012306,-2.103474562318294e-06,1.1355081824149238e-05,0.00013042749371379607,0.0030357397627085447,6.300612154212456e-05,0.026058005425158674,11.486266302054425,10.486266302054425,False
amplitude_80ms_w2,0.09139988292007711,0.29042245478876527,0.0,0.0,0.0,1.1946066749095907,27.432710647583008,0.7134547914497377,0.0,1194606674909.5908,1194606674908.5908,True
ret_vwap_80ms_w2,2.7118693021256637e-05,4.692827400416697e-05,-0.0020282703917473555,-3.0499680797220204e-05,1.0472804774508404e-06,0.0001707131665898485,0.0031383701134473085,5.969000988201275e-05,0.027573468453829776,163.0061576296898,162.0061576296898,False
amplitude_1s_w0,0.8955512045931742,1.0418546654926146,0.0,0.0,0.6337268054485321,4.530235843658438,56.907936096191406,0.03061765895781243,0.0,7.148562763495664,6.148562763495664,False
ret_vwap_1s_w0,4.676035815453862e-05,5.824743447348517e-05,-0.0012635444290935993,-8.977379970019683e-05,3.737729093700182e-05,0.00023049172639730376,0.0016749356873333454,0.00014259280138480824,0.060240484417591306,6.166624723706967,5.166624723706967,False
amplitude_1s_w1,0.503605935072778,0.9877904209807837,0.0,0.0,0.011147930286824703,4.254263110160824,56.04735565185547,0.16602113026349824,0.0,381.61909885539643,380.61909885539643,True
ret_vwap_1s_w1,7.009312490049516e-05,0.00011883748463391542,-0.0028992020525038242,-0.00026235088385874407,5.5083359256968834e-05,0.00042649075301596855,0.004044342320412397,6.632223320223638e-06,0.11117927562856897,7.7426424017887285,6.7426424017887285,False
amplitude_1s_w2,0.47247256684780653,0.9702565612108095,0.0,0.0,0.0110967718064785,4.1438494729995625,56.871604919433594,0.17427493218551654,0.0,373.4283758615552,372.4283758615552,True
ret_vwap_1s_w2,7.633056569726267e-05,0.00015578860085197212,-0.004092222545295954,-0.00037532496644416825,6.05793629802065e-05,0.000536133744753897,0.0042011248879134655,1.6580558300559098e-05,0.14947373307954026,8.850105355664956,7.850105355664956,False
amplitude_5s_w0,2.1614802226109098,2.250261559667392,0.0,0.010491682216525078,1.5567800402641296,9.903365716934198,95.23015594482422,0.0007627056818257184,0.0,6.361441861275375,5.361441861275375,False
ret_vwap_5s_w0,7.001876458016052e-05,0.00012252100813745024,-0.005562226753681898,-0.0002718784741591662,5.88481270824559e-05,0.000427674341481179,0.003069162368774414,0.0,0.14676446985322888,7.267424855882616,6.267424855882616,False
amplitude_5s_w1,1.7177933746878633,2.2338548250445784,0.0,0.01032763347029686,1.0414097905158997,9.653614120483388,67.79019927978516,0.003574768369600541,0.0,9.269755487607933,8.269755487607933,False
ret_vwap_5s_w1,9.081068197863203e-05,0.00026620508750219954,-0.007484740111976862,-0.0006794924417044967,8.043592242756858e-05,0.0008316479338100174,0.006141717080026865,0.0,0.2471000603532322,10.339260229891746,9.339260229891746,False
amplitude_5s_w2,1.698151925814109,2.253517210634033,0.0,0.010320614399388433,1.009189486503601,9.633683261871335,95.31971740722656,0.004161720133440333,0.0,9.545960784082107,8.545960784082107,False
ret_vwap_5s_w2,9.274489985955325e-05,0.00035733201090287905,-0.010327544994652271,-0.0009348448843229562,8.618269202997908e-05,0.001075326062273233,0.008905760943889618,0.0,0.2963940601807944,12.477285600444871,11.477285600444871,False
amplitude_30s_w0,6.260852159131025,5.65394575350669,0.010327580384910107,0.05258082572370768,4.755313158035278,25.1615609550476,191.9394989013672,0.0,0.0,5.291252146565977,4.291252146565977,False
