term,coef,std_err,z_value,p_value
const,-2.47479268251312,0.006501739236104935,-380.63548731242565,0.0
stdev_100,-0.10573682710892175,0.03066021281100987,-3.4486657923963393,0.0005633635046805074
stdev_500,-0.0012171026027989384,0.012308180534358833,-0.09888566383969932,0.9212290517112085
log1p(amplitude_80ms_w0),-0.07742414225422051,0.020879502838373535,-3.7081410823597785,0.00020878632828376508
ret_vwap_80ms_w0,0.008958222994400437,0.01397226888838502,0.6411430431207419,0.5214297509255975
log1p(amplitude_80ms_w1),0.019909591151822257,0.017935224561550313,1.1100831820363493,0.26696318364299476
ret_vwap_80ms_w1,0.038064262275556066,0.014101484940883362,2.699308791601035,0.006948367131397025
log1p(amplitude_80ms_w2),0.02094514143226882,0.016230016263925846,1.2905188196775375,0.19687058185114548
ret_vwap_80ms_w2,0.00919660803683068,0.011705527624161572,0.7856636908743703,0.4320645403008291
amplitude_1s_w0,-0.040572970072119845,0.01954465188683292,-2.0759116256991788,0.03790212528159825
ret_vwap_1s_w0,0.01337574290215537,0.01675899632874787,0.7981231476977549,0.4247990298199563
log1p(amplitude_1s_w1),0.01150613417179562,0.015655264594582823,0.7349690005097121,0.4623583736519945
ret_vwap_1s_w1,0.03082904786770074,0.027961398393020562,1.1025574413115178,0.2702194006712957
log1p(amplitude_1s_w2),-0.04885182621354057,0.015635296583894658,-3.124457918109531,0.0017813299976314932
ret_vwap_1s_w2,0.008315383832852373,0.03513686200251353,0.23665698525547127,0.812922907828888
amplitude_5s_w0,0.016326956566261246,0.01764876983091979,0.9251045099844415,0.35491154734684927
ret_vwap_5s_w0,-0.03518498486457083,0.019417750840768046,-1.812001047551763,0.06998603464145499
amplitude_5s_w1,-0.012660319220169943,0.01686343240894179,-0.7507557722031039,0.45279965117699017
ret_vwap_5s_w1,0.021227376061888247,0.030301110212352367,0.7005477988471467,0.4835852653570314
amplitude_5s_w2,-0.014517342007117486,0.017396254843332123,-0.8345096193323411,0.4039938690457794
ret_vwap_5s_w2,0.07969197136500224,0.04044174295821743,1.9705375074297948,0.04877680074238583
amplitude_30s_w0,-0.008710729978537704,0.016512993618063902,-0.5275076209687902,0.5978411255668619
ret_vwap_30s_w0,0.0005095894612777258,0.019817530508806785,0.025714074770883662,0.9794853975257249
amplitude_30s_w1,0.000779876972575234,0.01525155458598359,0.051134260981628245,0.9592185353771868
ret_vwap_30s_w1,0.08016805319168817,0.028134585411906995,2.8494485352451577,0.0043795090465458125
amplitude_30s_w2,0.014621201558157505,0.014883131538873377,0.9824008825003169,0.32590239174045343
ret_vwap_30s_w2,-0.11694897668095666,0.037222312155942024,-3.1419052151032854,0.001678523647408527
amplitude_300s_w0,0.021369533078859318,0.01714477139017939,1.2464169158359204,0.21261137416902975
ret_vwap_300s_w0,0.009142311565644929,0.01615449687866408,0.5659298233991776,0.5714414869111374
amplitude_300s_w1,0.029306143291067094,0.015862285240802916,1.8475360167955017,0.064669493156173
ret_vwap_300s_w1,0.0018898552003340002,0.026839967516801823,0.0704119779262382,0.9438657579053961
amplitude_300s_w2,0.008467120235570938,0.015061939328283702,0.5621533888183415,0.5740115157171022
ret_vwap_300s_w2,-0.028290259874376323,0.036106553419895854,-0.7835214717222911,0.43332094985521064
log1p(max_size_80ms_w0),0.009410264194844108,0.022979622588882424,0.40950473222292205,0.6821692946963978
log1p(avg_size_80ms_w0),0.030219525540493838,0.010784468702622188,2.8021339181174607,0.005076579557379849
log1p(same_count_80ms_w0),0.02318624051188241,0.00951912232058539,2.4357540255304277,0.014860786068083403
opp_count_80ms_w0,0.02534567453436616,0.03077041469983824,0.8237027281435828,0.4101084889316685
log1p(total_same_80ms_w0),0.0159600774649271,0.01063647790626165,1.5005039831400835,0.13348390250769834
log1p(total_opp_80ms_w0),-0.06981593502240797,0.024441944261744446,-2.8563985857573977,0.004284768619857857
log1p(max_size_80ms_w1),-0.049803753604117866,0.02173333354498057,-2.2915837324744093,0.021929675071485286
log1p(avg_size_80ms_w1),-0.002538882890030513,0.009656329807861928,-0.26292421039341696,0.79260899543357
log1p(same_count_80ms_w1),-0.013887793398980827,0.01047858826671083,-1.325349660230531,0.1850552051009896
log1p(opp_count_80ms_w1),-0.06487900442734008,0.025251475816578255,-2.5693153500654136,0.010189968113908997
log1p(total_same_80ms_w1),0.030626013212860743,0.010515894759131368,2.9123544799901087,0.0035871529774220085
log1p(total_opp_80ms_w1),0.07096981624276101,0.02236382547762005,3.17342023232036,0.0015065429318181422
log1p(max_size_80ms_w2),-0.05098389667692192,0.02275397910569502,-2.2406584993374334,0.02504820426168604
log1p(avg_size_80ms_w2),-0.0077307689778950564,0.010112038346480104,-0.7645114380510688,0.4445625230912129
log1p(same_count_80ms_w2),-0.005854274552611808,0.012173349776618646,-0.4809090891199162,0.6305811126312022
log1p(opp_count_80ms_w2),-0.07090295294867155,0.023384128761692196,-3.0320972686750056,0.002428609313944968
log1p(total_same_80ms_w2),0.019290668465802588,0.012096266441049466,1.5947621987176515,0.11076542316595957
log1p(total_opp_80ms_w2),0.05703934933351896,0.022170555839085643,2.5727523363650304,0.010089337735138055
max_size_1s_w0,0.007962752978009177,0.008605969626620389,0.9252592471833059,0.35483107158212823
avg_size_1s_w0,-0.028466263681782372,0.01014221816633961,-2.80670985527183,0.0050050299959396435
log1p(same_count_1s_w0),-0.04257328164768625,0.01565111326561613,-2.720143987534441,0.0065253495421814245
opp_count_1s_w0,0.07238628490030681,0.026298099103487207,2.7525291700915435,0.005913687780276097
log1p(total_same_1s_w0),-0.0020011495194792797,0.014470933895160696,-0.13828751716905396,0.8900131905806224
log1p(total_opp_1s_w0),0.011086849851210874,0.016990734179891633,0.6525232949810993,0.514063650181329
log1p(max_size_1s_w1),-0.05017955814337601,0.01720923077586249,-2.915851312410628,0.0035471950360739268
avg_size_1s_w1,0.007126359123600434,0.007937918814924859,0.8977616538734899,0.3693126321050003
log1p(same_count_1s_w1),-0.04168663370248397,0.017433452163002808,-2.3911863991545603,0.016794024186468866
log1p(opp_count_1s_w1),-0.013837880152379174,0.01788452145687933,-0.7737349968095677,0.4390875197646903
log1p(total_same_1s_w1),0.04412094628153998,0.016773108481603207,2.630457337704097,0.008527007128600026
log1p(total_opp_1s_w1),0.04807204056931524,0.0173295235234252,2.773996671306849,0.005537224477005248
log1p(max_size_1s_w2),-0.018806640978560312,0.017400071097534834,-1.0808370191788903,0.2797696181434639
avg_size_1s_w2,0.001692293210921754,0.008092655547492632,0.2091146967754091,0.8343587019638932
log1p(same_count_1s_w2),0.041727188626569565,0.017951937125016863,2.324383621443325,0.020104942598524116
log1p(opp_count_1s_w2),0.015625709953814737,0.01735081135331039,0.900575174015334,0.36781423927843293
log1p(total_same_1s_w2),0.014706516478132127,0.017174239674571653,0.856312521357597,0.39182493713362476
log1p(total_opp_1s_w2),0.00949603032800542,0.017204866451934822,0.5519386247219326,0.5809904041666687
max_size_5s_w0,-0.009604269361178568,0.011019787257446512,-0.8715476203670428,0.38345521637279145
avg_size_5s_w0,-0.005785702484706827,0.01165112702428703,-0.49657878354998647,0.6194861177100895
log1p(same_count_5s_w0),0.021845979109714895,0.023262300946857415,0.9391151442680542,0.34767162962092213
opp_count_5s_w0,-0.007312182188311084,0.04657791855461921,-0.15698816982851035,0.8752541716031061
log1p(total_same_5s_w0),0.001267931586684426,0.022083107888943056,0.05741635611531271,0.9542135341991819
log1p(total_opp_5s_w0),0.029808460192020957,0.017813516406267632,1.6733619299069407,0.09425606761435591
max_size_5s_w1,0.005980084074821136,0.008097685377051652,0.7384930132959142,0.46021491126616354
avg_size_5s_w1,-0.005275096088301198,0.008877714972464432,-0.5941952523439535,0.5523815278320564
log1p(same_count_5s_w1),0.019906855030821465,0.018041601952637955,1.1033862227467435,0.26985947710462677
opp_count_5s_w1,-0.0019446764879706311,0.04872769262819248,-0.03990906162557543,0.9681656267275903
log1p(total_same_5s_w1),0.005221726035038992,0.018046282052862874,0.289351901945399,0.7723120980623798
log1p(total_opp_5s_w1),0.010038866853275402,0.012752945354528696,0.7871802610453829,0.43117635051192493
max_size_5s_w2,-0.010999429079592067,0.010184286378815577,-1.0800392556195273,0.28012469974602916
avg_size_5s_w2,-0.023832194571075483,0.009219252082041133,-2.5850464179735346,0.009736588828914348
log1p(same_count_5s_w2),-0.0036212069646874108,0.017693155774540975,-0.20466710466077712,0.8378322230021442
opp_count_5s_w2,0.10884279249047245,0.049312718928333596,2.2071951183355796,0.02730043068046673
log1p(total_same_5s_w2),0.045208524233749096,0.018123109180802826,2.494523637347884,0.012612632568885285
log1p(total_opp_5s_w2),0.00015031114364799024,0.012780661289275389,0.011760826787117857,0.990616434202632
max_size_30s_w0,-0.005421716736328517,0.011180697776381447,-0.484917564606886,0.6277348223673443
avg_size_30s_w0,0.03653726697451455,0.012128345582575641,3.012551606956709,0.002590613837150036
same_count_30s_w0,-0.05468768554634653,0.6798495213798584,-0.08044086790757685,0.9358866243082304
opp_count_30s_w0,0.08503946712142108,0.6787616181729436,0.125286204824495,0.9002969730844196
log1p(total_same_30s_w0),-0.06123121855339341,0.0193498652885492,-3.1644260898099703,0.0015538912327689603
total_opp_30s_w0,-0.05411337811949726,0.020661778998408542,-2.619008659596316,0.008818570886712439
max_size_30s_w1,-0.004437600646833078,0.008353871731360115,-0.5312028709005066,0.5952782037502851
avg_size_30s_w1,0.00596392192863153,0.009456453789353468,0.6306721379367392,0.5282549203897555
same_count_30s_w1,-0.06895162741122896,0.5712993365550517,-0.12069264394215626,0.903934485686062
opp_count_30s_w1,0.08240327396567136,0.5766847281229454,0.14289137538614258,0.8863759701199136
log1p(total_same_30s_w1),0.015856415589200402,0.015002028340107247,1.0569514488123575,0.29053374609444094
total_opp_30s_w1,2.2560511635231727e-05,0.019784731245309696,0.001140299120342111,0.9990901731343539
max_size_30s_w2,0.006955501201718177,0.008143893878838291,0.8540756185185414,0.3930630921612689
avg_size_30s_w2,0.010031154946637453,0.009266487323269483,1.082519685905983,0.2790216728862911
same_count_30s_w2,0.028685221607359902,0.5616057192302254,0.05107715364202095,0.9592640409773319
opp_count_30s_w2,0.005345408710693754,0.567928351196469,0.009412118094531548,0.9924903271658586
log1p(total_same_30s_w2),-0.0104178977071696,0.014654069331818276,-0.7109218245985293,0.47713268089359306
total_opp_30s_w2,-0.037304597845760575,0.02069928981092244,-1.8022163169132486,0.07151137849620477
max_size_300s_w0,0.005776362651730986,0.009669600658371602,0.5973734444482992,0.5502580793800621
avg_size_300s_w0,-0.0015848714785705936,0.012516827411635916,-0.12661926432709797,0.8992417489362038
same_count_300s_w0,-0.16638240621801081,5.329213502942712,-0.031220818255102173,0.9750934374393638
opp_count_300s_w0,0.07638512394726275,5.329276131222036,0.014333114304164826,0.9885642209474034
total_same_300s_w0,0.0012630734462174625,0.028875364598146432,0.04374225100861728,0.9651098599957502
total_opp_300s_w0,0.09407383024951338,0.034807169681387674,2.7027141566128883,0.006877586343305633
max_size_300s_w1,-0.0019829973608482083,0.008432613236882202,-0.23515810640704587,0.8140860205227503
avg_size_300s_w1,0.010829598307552243,0.009942799915137707,1.0891900068374507,0.2760701048109695
same_count_300s_w1,-0.09687989207995581,4.327958123374644,-0.022384664850780847,0.982141112964276
opp_count_300s_w1,0.15511720775865745,4.315878167418684,0.03594105341750939,0.9713293611061955
total_same_300s_w1,-0.03969080772706822,0.029827027710814743,-1.3306993949208372,0.1832879422210748
total_opp_300s_w1,-0.018669045116779633,0.029242261265672677,-0.6384268626549452,0.5231958491595197
max_size_300s_w2,-0.0005508836414551876,0.00802020189031647,-0.06868700426610462,0.9452387628649717
avg_size_300s_w2,0.01343362585903223,0.009375953586643136,1.4327743556846957,0.151922332197147
same_count_300s_w2,-0.1251329710217977,4.326158080312611,-0.028924733839766556,0.9769246191207605
opp_count_300s_w2,0.08686507225293022,4.3203136596283525,0.020106195775702693,0.9839586576311627
