calibration_source_mode,calibration_window_name,selected_threshold,selected_threshold_quantile,validation_selected_threshold,criterion,dataset_gate_train,trading_gate_validation,dataset_gate_refit,trading_gate_test
validation_sweep,window_014_2026-01-15_2026-01-31,0.118436614051,0.9500000000000002,0.11157864593,select median threshold_quantile row among top 3 supported positive thresholds ranked by 3-point median-smoothed HftBacktest Sharpe1H365 with threshold_quantile >= 0.945,0.7991365912623035,0.8464089481007109,0.7873814397841906,0.8412097966408189
