feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.0002375237970222112,0.00012948164088552307,1.1584336789383087e-05,3.921275714674266e-05,0.00020836901967413723,0.000580567168071866,0.0011684854980558157,0.0,0.0,2.786245138455801,1.7862451384558011,False
stdev_500,0.0002301960342628926,0.00010674543738113533,2.2268592147156596e-05,4.8582040290057196e-05,0.00021185354853514582,0.00048268117825500667,0.0006052962853573263,0.0,0.0,2.2783719300077308,1.2783719300077308,False
amplitude_80ms_w0,0.24254016598446163,0.32450716633770404,0.0,0.0,0.16414082050323486,1.2592183637619019,22.544157028198242,0.19070235943138839,0.0,7.671573469057232,6.671573469057232,True
ret_vwap_80ms_w0,1.455106407350257e-05,1.9655708543027318e-05,-0.0005702422349713743,-2.7561463707570506e-06,9.04507805898902e-06,7.444878203386925e-05,0.001029795384965837,0.0025148590144687777,0.09226931004809584,8.23086119858102,7.230861198581019,False
amplitude_80ms_w1,0.13684772658514105,0.3163569922209725,0.0,0.0,0.0,1.249497330188752,17.919818878173828,0.5837474734672368,0.0,1249497330188.752,1249497330187.752,True
ret_vwap_80ms_w1,2.4071959497308023e-05,3.540871754171891e-05,-0.0012170060072094202,-7.955410619615576e-06,9.689729722595075e-06,0.0001248230304918255,0.0020423082169145346,6.67071356623018e-05,0.029294438626099834,12.881993003453532,11.881993003453532,False
amplitude_80ms_w2,0.08743558248116164,0.2753734231205383,0.0,0.0,0.0,1.1530489444732672,16.254161834716797,0.7137329980187981,0.0,1153048944473.2673,1153048944472.2673,True
ret_vwap_80ms_w2,2.625987713171971e-05,4.4860500210516346e-05,-0.001223570667207241,-3.592474273318657e-05,1.0462628665663942e-06,0.000163807951466879,0.0020480973180383444,8.338391957787725e-05,0.03052184992228619,156.56481435154134,155.56481435154134,False
amplitude_1s_w0,0.8540549798051853,0.9672579145120695,0.0,0.0,0.6073673665523529,4.312390470504777,38.00653839111328,0.02967800465615807,0.0,7.1001352854756385,6.1001352854756385,False
ret_vwap_1s_w0,4.493171608336073e-05,5.5653161707394576e-05,-0.0018769282614812255,-8.457037802145351e-05,3.6030813134857453e-05,0.00022166589085827591,0.001121613197028637,0.0001634324823726394,0.06015315958348064,6.15212013197195,5.15212013197195,False
amplitude_1s_w1,0.4606440557065613,0.9072863619732785,0.0,0.0,0.011017590295523405,3.922390115261078,56.04735565185547,0.15213229359144548,0.0,356.0116150674797,355.0116150674797,True
ret_vwap_1s_w1,6.765264088509247e-05,0.0001122011987280524,-0.0031220996752381325,-0.0002440271216619294,5.315560702001676e-05,0.0004071453723008747,0.002346418332308531,1.667678391557545e-05,0.10968320781273973,7.65950000622806,6.65950000622806,False
amplitude_1s_w2,0.4346164576959545,0.8938011621542423,0.0,0.0,0.010984979569911957,3.8140940141677886,56.871604919433594,0.15842944719796676,0.0,347.20993242578766,346.20993242578766,True
ret_vwap_1s_w2,7.401695981903169e-05,0.00014588258976138048,-0.005714252591133118,-0.00034818825079128144,5.924188189965207e-05,0.0005033018998801711,0.0024219504557549953,2.001214069869054e-05,0.1472093069795676,8.495710867738774,7.495710867738774,False
amplitude_5s_w0,2.0295319012326445,2.0491186644934256,0.0,0.01049185823649168,1.4933480620384216,9.117906837463384,95.23015594482422,0.0006837481405385934,0.0,6.1056809656400075,5.1056809656400075,False
