feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.0002388477936054124,0.00013669612176986652,1.1584336789383087e-05,3.8909041904844344e-05,0.00020959452376700938,0.000643053266685456,0.0011678339214995503,0.0,0.0,3.068082386543126,2.068082386543126,False
stdev_500,0.0002336811069440464,0.00011608456148200912,2.2268592147156596e-05,4.8509949774597775e-05,0.0002134110254701227,0.0005999715649522841,0.0006831916398368776,0.0,0.0,2.8113428705504226,1.8113428705504226,False
amplitude_80ms_w0,0.2422784783215942,0.3261386087942267,0.0,0.0,0.16450010985136032,1.2695743930339811,22.544157028198242,0.1855340737693679,0.0,7.717772311405435,6.717772311405435,True
ret_vwap_80ms_w0,1.4580495491276269e-05,1.973306833165104e-05,-0.0005702422349713743,-1.8172030104324203e-06,9.170035809802357e-06,7.509596151066942e-05,0.001029795384965837,0.002437268613739202,0.08844439873851638,8.189276799813062,7.189276799813062,False
amplitude_80ms_w1,0.13898686212899036,0.32007475239453875,0.0,0.0,0.0,1.273096853494644,19.3808536529541,0.5849444672974085,0.0,1273096853494.644,1273096853493.644,True
ret_vwap_80ms_w1,2.398702357299272e-05,3.541443161684914e-05,-0.0012170060072094202,-5.959417112535445e-06,9.617488558433251e-06,0.00012584263327880763,0.0020423082169145346,5.141916906622789e-05,0.02779377485259838,13.08477078129305,12.08477078129305,False
amplitude_80ms_w2,0.0880118023792258,0.28072219060918346,0.0,0.0,0.0,1.1617649829387664,16.254161834716797,0.7177636089400795,0.0,1161764982938.7664,1161764982937.7664,True
ret_vwap_80ms_w2,2.60369600910619e-05,4.495418495373722e-05,-0.001223570667207241,-3.371661776327528e-05,1.0229588838228665e-06,0.00016496939730131996,0.0020480973180383444,7.541478129713424e-05,0.028866721513780336,161.26688952034726,160.26688952034726,False
amplitude_1s_w0,0.8576644068947985,0.9841472479796464,0.0,0.0,0.605614185333252,4.362713265419006,40.893699645996094,0.03125257095845331,0.0,7.20378315283076,6.20378315283076,False
ret_vwap_1s_w0,4.5131782145195716e-05,5.5729366685239946e-05,-0.0009296389762312174,-8.579701410781127e-05,3.6192615880281664e-05,0.00022164409892866385,0.0011216256534680724,0.00017482517482517483,0.05954682572329631,6.124014347617775,5.124014347617775,False
