feature,mean,std,min,q01,median,q99,max,zero_share,neg_share,q99_to_median,skew_proxy,log1p_candidate
stdev_100,0.0002561297009770943,0.00014685452565263606,1.0835544799192576e-06,4.3412599079601936e-05,0.00022491639538202435,0.000661433965433389,0.0010870401747524738,0.0,0.0,2.940799243692004,1.940799243692004,False
stdev_500,0.00025056315087235246,0.0001266818853264638,2.7083737222710624e-05,5.1022921979893e-05,0.0002269004180561751,0.0005644048214890063,0.0006879813736304641,0.0,0.0,2.4874560669574137,1.4874560669574137,False
amplitude_80ms_w0,0.2524629738461648,0.32355836514191255,0.0,0.0,0.178339421749115,1.264149436950689,23.03932762145996,0.16070062372758276,0.0,7.088446427336037,6.088446427336037,True
ret_vwap_80ms_w0,1.5710660856647024e-05,1.9805281962836134e-05,-0.0008163586026057601,-3.657042022098267e-08,1.0625016329868231e-05,7.722019108769022e-05,0.0010302565060555935,0.0016111881945615105,0.07332365107563832,7.267771520558961,6.267771520558961,False
amplitude_80ms_w1,0.14639717301237742,0.3312778248922995,0.0,0.0,0.0,1.27094778418541,29.187908172607422,0.5775996213545651,0.0,1270947784185.41,1270947784184.41,True
ret_vwap_80ms_w1,2.5642053344860758e-05,3.565566104749578e-05,-0.0008577865664847195,-2.852303861544669e-08,1.2302556569920853e-05,0.00013097211412969092,0.002306669019162655,5.511106500512209e-05,0.021324740329629006,10.645926591381121,9.645926591381121,False
amplitude_80ms_w2,0.09102732712410283,0.2877461986064867,0.0,0.0,0.0,1.1838990628719344,15.389925956726074,0.7212936187870379,0.0,1183899062871.9343,1183899062870.9343,True
ret_vwap_80ms_w2,2.747280594842116e-05,4.576283447105792e-05,-0.0018870579078793526,-6.827739221080262e-06,1.028618441978324e-06,0.00017015597841236752,0.002943722065538168,3.8901928238909706e-05,0.02243020345708469,165.42186244017702,164.42186244017702,False
amplitude_1s_w0,0.8981753952799579,1.0044556844056385,0.0,0.0,0.637940526008606,4.497637329101569,37.75444412231445,0.027973728231129324,0.0,7.050245509940993,6.050245509940993,False
ret_vwap_1s_w0,4.838792763708704e-05,5.747311295684774e-05,-0.0012862050207331777,-8.176032351912e-05,3.850658504234161e-05,0.00023179349867859903,0.0013636454241350293,0.00010049664795051675,0.05326970706848036,6.019580765827982,5.019580765827982,False
amplitude_1s_w1,0.4973166495710802,0.9494227785524217,0.0,0.0,0.01137116365134716,4.15414987087252,37.25239562988281,0.1711522751144365,0.0,365.3231980686841,364.3231980686841,True
