term,coef,std_err,z_value,p_value
const,-2.476841042326638,0.006843770767616467,-361.91174813256737,0.0
stdev_100,-0.04109242341300394,0.03200574552509666,-1.2839077090324966,0.19917424957285657
stdev_500,-0.004589496045903456,0.013402834779109382,-0.3424272641976437,0.7320293734299013
log1p(amplitude_80ms_w0),-0.09519003247365683,0.02270462527134843,-4.1925392441415745,2.7584934372767813e-05
ret_vwap_80ms_w0,0.02589012005500677,0.015151469381536569,1.708753085463527,0.08749669625913356
log1p(amplitude_80ms_w1),0.04376504216932465,0.019393101408157764,2.2567324972020595,0.02402479494273748
ret_vwap_80ms_w1,0.02206075099858956,0.015388635174836771,1.4335742415066748,0.15169379856518514
log1p(amplitude_80ms_w2),-0.0011919604046960717,0.017638645462639064,-0.06757664057712358,0.9461226510012701
ret_vwap_80ms_w2,-0.0029770481384788867,0.012871096005345172,-0.2312971744785808,0.8170839416188045
amplitude_1s_w0,-0.05082373571654752,0.02120540980499217,-2.3967344269188615,0.016541908193483737
ret_vwap_1s_w0,0.011389384056934312,0.018263558125262366,0.6236125501295601,0.5328820665279808
log1p(amplitude_1s_w1),0.005150771873029241,0.01634393667211251,0.31514879042684674,0.7526486850854889
ret_vwap_1s_w1,0.041572508586700585,0.029748221346603692,1.3974787972137652,0.1622696382737635
log1p(amplitude_1s_w2),-0.0032964229882445537,0.016171905103970874,-0.20383640437236705,0.8384813434544295
ret_vwap_1s_w2,0.01425639511548365,0.03607296055207086,0.3952100104149956,0.69268790553758
amplitude_5s_w0,0.008227374132668856,0.018667997757828292,0.44072075856227083,0.6594151664988934
ret_vwap_5s_w0,0.00036604856015610423,0.02051389715798827,0.01784393074299693,0.9857633586651511
amplitude_5s_w1,-0.013245811822338574,0.01821043819827258,-0.7273746890722846,0.4669964554151429
ret_vwap_5s_w1,-0.03278274403085365,0.032017273112829606,-1.023908060980912,0.3058787024238997
amplitude_5s_w2,-0.046104045496025134,0.018662538245099423,-2.47040594856552,0.013495980240346764
ret_vwap_5s_w2,0.09443665143010214,0.04349049344926094,2.1714320519328796,0.029898528250807858
amplitude_30s_w0,-0.010331201470510816,0.017432790624134865,-0.5926303879430389,0.5534285377129178
ret_vwap_30s_w0,-0.0031522515501748744,0.021025647850459014,-0.14992411042906614,0.8808244893345729
amplitude_30s_w1,-0.003606355669914099,0.016220727198050858,-0.22233008581436792,0.8240569330382663
ret_vwap_30s_w1,0.049842840605477175,0.02980076625626602,1.6725355374040771,0.09441876627978467
amplitude_30s_w2,0.03299431246121354,0.01594133781014509,2.0697329706052594,0.03847735740698241
ret_vwap_30s_w2,-0.13136977236731442,0.0398063472208954,-3.300221736958446,0.0009660846498014236
amplitude_300s_w0,0.041822723438315786,0.017734955519139835,2.3582085330397398,0.018363374046371127
ret_vwap_300s_w0,0.041754935732180636,0.017068185205451985,2.4463605960194945,0.014430659100118072
amplitude_300s_w1,0.0038787440083100544,0.01672106801627848,0.2319674798603759,0.816563272232856
ret_vwap_300s_w1,0.034098870254822104,0.027846307641052913,1.2245383012486453,0.22074922681183418
amplitude_300s_w2,-0.0022850957627314782,0.015954477420910253,-0.1432259861884656,0.8861117073834751
ret_vwap_300s_w2,0.04180130340513035,0.037127185588616385,1.1258947518485511,0.2602100710466506
log1p(max_size_80ms_w0),0.027609457460655375,0.025299234047786737,1.0913159429453456,0.27513388488364166
log1p(avg_size_80ms_w0),0.01907086528073064,0.011491165682751091,1.659611027048119,0.09699272855326636
log1p(same_count_80ms_w0),0.03881498619371974,0.009973845423272142,3.8916771361978477,9.955366661017585e-05
opp_count_80ms_w0,0.08703612793037437,0.034547409448034035,2.5193242943814207,0.011758030781666784
log1p(total_same_80ms_w0),-0.02364822493668615,0.011746945851091359,-2.0131381583315204,0.0441000968843216
log1p(total_opp_80ms_w0),-0.09456872253237539,0.027234040137848452,-3.472445588451223,0.0005157395456227425
log1p(max_size_80ms_w1),-0.046865237781635705,0.023642641190944717,-1.9822336008544337,0.04745310163265678
log1p(avg_size_80ms_w1),-0.0001355192206747008,0.010152073213577969,-0.013348920739997184,0.9893494185501737
log1p(same_count_80ms_w1),-0.025652142923625144,0.011110066420874094,-2.308909951737889,0.020948578643159247
log1p(opp_count_80ms_w1),-0.06836781381427036,0.026654507392490895,-2.564962571153385,0.010318693531429533
log1p(total_same_80ms_w1),0.025368100318434516,0.011665459376161024,2.174633634254949,0.029657581776468076
